start,end,text
16220640,16224880," weekend yeah exactly but that was that's not a shifted deadline though"
16224880,16228480," that's a deadline that didn't exactly no i'm saying i was yeah i was agreeing"
16228480,16232160," with you yeah i don't think that i was agreeing with you yeah why do you keep"
16232160,16237760," no i'm just i don't yeah i don't think they shift too often"
16237760,16243120," they're just pretty hard to meet sometimes but like i don't know"
16243120,16248000," we're in a fast-moving workspace it's going to be like that"
16248000,16251440," not complaining about it just yeah but yeah i don't think they shift that"
16251440,16257440," often i think it's happened um like an example that i could"
16257440,16261120," give but i don't think this like matters and i think it was the right absolutely"
16261120,16264080," the right call um was related to the hack with the"
16264080,16266880," video the video is originally going to be like saturday's video and then we're"
16266880,16269760," like nope it's today's in the middle of writing it"
16269760,16272560," but like yeah that was the right call if we were going to get the channel back"
16272560,16276880," that absolutely should have been the first upload yeah had to be yeah so like"
16276880,16279280," i don't know couldn't just be some random video"
16279280,16282720," and then like three days later it's about we finally address it yeah like"
16282720,16285920," it should have been it should have been right then so"
16285920,16291760," usually with the deadline shifts it's like i am in full agreeance so i don't"
16291760,16296720," know is it possible that we get more accent colors for the screwdriver or"
16296720,16300400," do we have to go diy if we want to have one in the future"
16300400,16304640," hmm should i leak it"
16304640,16312000," how far out ltx then yeah it might be new if you come to ltx"
16312000,16320000," we are going to have um all six colors of the rainbow"
16320000,16325360," available in selector rings handles beauty rings and end caps"
16326240,16332320," you will be able in the screwdriver booth to build your own driver"
16332320,16336320," that's so cool i didn't know but this that is so sick how's well like how are"
16336320,16339360," you going to swap those things out you can't swap those things out in whatever"
16339360,16343440," color you like so you build it that's how you end up getting you get to"
16343440,16348080," press fit it together yourself so sick one of my favorite things about ltx"
16348080,16351920," has always been the hands-on booths because that's something that packs"
16351920,16355280," used to be totally all about and then it's super died and now packs is"
16355280,16358960," like kind of boring and that is so cool"
16358960,16362880," kyle is very upset sorry kyle why do you do this to me what do you mean"
16362880,16366320," please apologize to kyle sorry kyle see this is maybe one of those timelines"
16366320,16369840," that we were just talking about it hasn't shifted it's still ltx it might be"
16369840,16374640," really hard to get ready for it i don't know now he has to do it yeah"
16374640,16378240," now there is a deadline yeah it was already probably already a deadline"
16378240,16381760," yeah he's got this just really hard some of the colors are not like"
16381760,16386240," like matching each other perfectly because we're using like a red that mega"
16386240,16389920," pro already had on hand and we're using some other color that we were"
16389920,16392880," experimenting with for something else and we have some dye you know like it's"
16392880,16397920," not it's kind of a sh*t it's custom built but you"
16397920,16402960," put it together you will build it yourself so sick it will cost more"
16402960,16406880," i have to pay kyle and tyn and the rest of the team over there i don't know who"
16406880,16411280," is or isn't on probation but i have to pay them we have to do these like"
