start,end,text
9511020,9513020," Stack Overflow might have banned it."
9513020,9514580," And there's two good reasons."
9514580,9520660," One is as a cover your ass move so that if someone does something catastrophically wrong"
9520660,9525660," based on an answer they got in the forum, they can point it and say, well, that was like"
9525660,9528940," an AI generated thing, which is totally banned on our site."
9528940,9530500," We'll remove it."
9530500,9531980," Sorry about that."
9531980,9535540," Number two is because it's spitting out a lot of wrong answers and they don't want to"
9535540,9543580," pollute the validity of the information on their site with these GPT outputs."
9543580,9550620," So they're hoping that by banning it they will get fewer GPT chat GPT outputs that will lead"
9550620,9556740," people down the wrong path maintaining the brand perception of their site."
9556740,9559660," So I think those are pretty valid reasons."
9559660,9564620," They should find a way to get chat GPT to pay them for probably learning off of their website."
9564620,9568380," But as it's completely open, I don't know if that's really a realistic thing."
9568380,9571780," Yeah, I mean that makes sense."
9571780,9577020," It does do a lot of, I've said it every time and I try to say it very often."
9577020,9580420," Just in case people haven't used it before and they start using it, it is confidently"
9580420,9583300," wrong often."
9583300,9588020," You can help that a little bit by refining your inputs and whatnot."
9588020,9589020," But yeah."
9589020,9590020," Okay."
9590020,9591020," Yeah."
9591020,9597580," There's a meme someone put out, which was like before GPT chat, whatever."
9597580,9602580," I spend, was it like six hours writing code and I spend six hours debugging code."
9602580,9603580," Yeah."
9603580,9608140," It's like after GPT three, I spend, I think it's like 35 seconds writing code and I spend"
9608140,9609820," 24 hours debugging code."
9609820,9615140," It's like, yeah, there are, there are those types of problems with it."
9615140,9617580," So it's definitely not perfect."
9617580,9622500," It's just, it's just quite incredible to have in the tool set."
9622500,9623500," Yeah."
9623500,9626980," I think we're selling a calon and about that today."
9626980,9630100," It's 30 seconds to write code."
9630100,9631180," This one's from Noah though."
9631180,9635500," Hey, Linus and Luke, what are your thoughts on using large language models in game development?"
9635500,9636900," It's just all AI today."
9636900,9643540," I feel like even though they can't have their own opinions, they can be perceived like they"
9643540,9644540," do."
9644540,9645540," Yeah."
9645540,9646540," Kind of cool."
9646540,9653700," If you just walked up, if you just like walked up to an NP, like a random NPC and could"
9653700,9661900," have like a long conversation with them, I feel like it could be really good for immersiveness,"
9661900,9665100," but really bad for game play."
9665100,9666700," Like it's really cool."
9666700,9670380," If again, if you want to go down a rabbit hole, I've recommended one rabbit hole already"
9670380,9673620," this show, but this one's really cool."
9673620,9679900," Look into the ways that game developers will try to guide the player through the level,"
9679900,9692380," through the experience, be it through lighting or through studying player decision making"
9692380,9697380," and creating mazes that are hard, but you can totally get through them."
9697380,9699220," It's incredible."
9699220,9707740," And so muddying up the important data that the user may gather from non-player characters"
9707740,9715180," with genuinely engaging conversations could be a big problem."
9715180,9720980," There's also down that same line in the same way that people who design malls and you see"
9720980,9728660," a ton of this in Vegas, there's lots of like neurological stuff with how you perceive light"
9728660,9731780," reflections and different colors of things and whatnot."
9731780,9735460," So different malls and whatnot will be designed in a way that they use certain materials"
9735460,9741740," on the floors in the hallways and different materials on the floors in the shops to guide"
9741740,9745700," you in different directions and to make it difficult to leave."
9745700,9747500," That's a big one."
9747500,9751420," It turns out that you're just a monkey and someone is playing you."
9751420,9753020," There's lots of ways to influence you."
9753020,9755020," A smarter one to do is do it."
9755020,9756020," Yeah."
9756020,9757500," There's people with doctorate."
9757500,9762700," There's lots of people with doctorates whose whole job is to keep you using certain apps"
9762700,9766500," and services."
9766500,9768100," They're going to get you."
9768100,9769100," I like that idea."
9769100,9773420," I think Dan even mentioned this in the chat."
9773420,9776100," One of the problems that I would see with that is prompts."
9776100,9781900," But you could feed it prompts based on your actions in the game or your details about"
9781900,9784900," your character or stats about your character, all this different type of stuff."
9784900,9789020," That could take in-game conversation to an interesting different level."
9789020,9793260," Just because you can get large language models to speak in certain ways, you can get it"
9793260,9795820," to speak like a pirate."
9795820,9798940," That wouldn't even be..."
9798940,9799940," That's pretty cool."
9799940,9803540," A couple of people have brought up how useful it is for dwarf fortress because it generates"
9803540,9807860," so much text but isn't written very naturally and chat GPT can fix it right up, which is"
9807860,9808860," pretty cool."
9808860,9809860," That is cool."
9809860,9810860," All right."
9810860,9811860," What's next?"
9811860,9813340," Okay, I got a super important one here for Luke."
9813340,9816580," What's an ideal sandwich for you?"
9816580,9818060," Your ideal sandwich."
9818060,9820860," All right, thank you, producer."
9820860,9823700," I think probably two RTX 6000s."
9823700,9827020," I got so many comments about that."
9827020,9828580," I knew I would."
9828580,9832540," The second..."
9832540,9837220," I say RTX 6000 in the shadow video."
9837220,9841020," The amount of people that were like, \"Dude, RTX 6000 doesn't exist, idiot.\""
9841020,9844460," I'm like..."
